-1.000467732576897806e+00,-1.100654308506280987e+00
-1.000880594333795282e+00,-1.109839227119699734e+00
-9.989123521822476093e-01,-1.116446526867291622e+00
-9.993743276554675203e-01,-1.125834317488004777e+00
-9.998828974137130565e-01,-1.135362145782266685e+00
-1.000439321007700277e+00,-1.145034164263075249e+00
-1.001045189396750912e+00,-1.154855008128945482e+00
-9.990865184715904679e-01,-1.161787905848496338e+00
-9.997498035280099060e-01,-1.171842276533332283e+00
-1.000466402656251308e+00,-1.182057921671596290e+00
-1.001237579448482018e+00,-1.192439523446533256e+00
-9.992892397535426685e-01,-1.199660024295774452e+00
-1.000125156817779137e+00,-1.210302959688534630e+00
-1.001020043619478495e+00,-1.221126135167020621e+00
-9.990782667598394617e-01,-1.228572376650526765e+00
-1.000043502180293808e+00,-1.239679200793820213e+00
-1.001072047422809641e+00,-1.250981496094716983e+00
-9.991397023019579215e-01,-1.258673457333916890e+00
-1.000244570975467040e+00,-1.270283869077859285e+00
-1.001417720549791168e+00,-1.282106887292092878e+00
-9.994979022065741958e-01,-1.290066594178673531e+00
-1.000753741130753660e+00,-1.302224592670619518e+00
-9.988367498994477067e-01,-1.310355106663420477e+00
-1.000179559444823951e+00,-1.322866243111139761e+00
-1.001599287091155865e+00,-1.335621282848561409e+00
-9.997000803070391628e-01,-1.344059728728254299e+00
-1.001214372766828342e+00,-1.357199986075274145e+00
-9.993208764539853739e-01,-1.365835301954682057e+00
-1.000934144917554391e+00,-1.379381564230087953e+00
-9.990474743422803616e-01,-1.388224749087535237e+00
-9.988086445856130258e-01,-1.399458962521066274e+00
-9.914712138154251342e-01,-1.400786516321662623e+00
-9.823383364771268722e-01,-1.399512978451565859e+00
-9.750411574076965904e-01,-1.400790173383646309e+00
-9.659891344458828577e-01,-1.399481857429528020e+00
-9.587325373351551772e-01,-1.400710134379737681e+00
-9.497616049738771826e-01,-1.399369352768764729e+00
-9.425458887783053630e-01,-1.400550158245612575e+00
-9.336565022865072061e-01,-1.399179627148784855e+00
-9.264819987549384184e-01,-1.400314513204798939e+00
-9.176740331803147077e-01,-1.398916165247386934e+00
-9.105409113340107163e-01,-1.400006489358041284e+00
-9.034202630306448212e-01,-1.401073013727183181e+00
-8.947232506823907805e-01,-1.399630380528064766e+00
-8.876443235920835617e-01,-1.400654380579180902e+00
-8.790292302133361213e-01,-1.399189994237683754e+00
-8.719921817114426599e-01,-1.400172936433928372e+00
-8.649678929857079757e-01,-1.401133375687340976e+00
-8.564641273661263154e-01,-1.399632803426504868e+00
-8.494819473323920178e-01,-1.400554234350639637e+00
-8.410601781775304264e-01,-1.399037808098182012e+00
-8.341201858209802422e-01,-1.399921703701784148e+00
-8.271932264263980317e-01,-1.400784502402172560e+00
-8.188826958722469351e-01,-1.399239923910829519e+00
-8.119980433093955119e-01,-1.400067244535038613e+00
-8.051263853915978652e-01,-1.400873987164933387e+00
-7.969270704180265730e-01,-1.399306258515544688e+00
-7.900978340453602700e-01,-1.400079685410932528e+00
-7.832817681287576050e-01,-1.400833466238436298e+00
-7.751932647473702698e-01,-1.399247182451691440e+00
-7.684195502609407757e-01,-1.399969604466140716e+00
-7.616590380982205533e-01,-1.400673105514365302e+00
-7.536809788013881795e-01,-1.399073173482956234e+00
-7.469627985472692133e-01,-1.399747480117546905e+00
-7.402577715977743944e-01,-1.400403484712182234e+00
-7.335659978258378677e-01,-1.401041538749138837e+00
-7.257268053778027639e-01,-1.399423679608826854e+00
-7.190772146535737708e-01,-1.400035178599981389e+00
-7.124409054351128479e-01,-1.400629555775555257e+00
-7.047106910658192946e-01,-1.399008980077577347e+00
-6.981162293404687968e-01,-1.399578642107345505e+00
-6.915350514128998372e-01,-1.400132009165235614e+00
-6.849670238906763187e-01,-1.400669006973860986e+00
-6.773734036927890889e-01,-1.399044413582657187e+00
-6.708469888110922819e-01,-1.399559533396200317e+00
-6.643337972936360636e-01,-1.400059321985239080e+00
-6.578336909219785200e-01,-1.400543701862434931e+00
-6.513467349113147842e-01,-1.401013025596868911e+00
-6.439159886302389113e-01,-1.399387846966333449e+00
-6.374701139559844076e-01,-1.399838478674599207e+00
-6.310372668243188210e-01,-1.400274764513136594e+00
-6.246174025177606559e-01,-1.400696839520392922e+00
-6.173191001884031914e-01,-1.399084635892687833e+00
-6.109397334864475893e-01,-1.399490608780022294e+00
-6.045732912545683790e-01,-1.399883292736672447e+00
-5.982196725454929087e-01,-1.400262711494367318e+00
-5.918789163965634259e-01,-1.400629216607272465e+00
-5.847376527800937085e-01,-1.399037016946683698e+00
-5.784365224558234431e-01,-1.399390443326104849e+00
-5.721480153685949421e-01,-1.399731540548902808e+00
-5.658721590584434580e-01,-1.400060659001024499e+00
-5.596088439624059552e-01,-1.400377817454464102e+00
-5.533580927435358676e-01,-1.400683365657711343e+00
-5.463959893040637450e-01,-1.399123917842970855e+00
